video_id,track_id,num_frames,VCL,VSL,VAP
AL280997 (3)_SESSIONE 021025,8,3,0.4153,0.3712,0.187
AL280997 (3)_SESSIONE 021025,9,3,0.2981,0.2466,0.1261
AL280997 (3)_SESSIONE 021025,10,2,2.3804,2.3804,2.3804
AL280997 (3)_SESSIONE 021025,11,3,0.6142,0.3377,0.1887
AL280997 (3)_SESSIONE 021025,13,11,1.2886,1.0371,0.9607
AL280997 (3)_SESSIONE 021025,16,8,0.7821,0.3887,0.4478
AL280997 (3)_SESSIONE 021025,17,3,0.5928,0.5634,0.2828
AL280997 (3)_SESSIONE 021025,18,23,0.2047,0.1156,0.1143
AL280997 (3)_SESSIONE 021025,19,18,0.4032,0.063,0.2051
AL280997 (3)_SESSIONE 021025,20,11,0.37,0.1523,0.1606
AL280997 (3)_SESSIONE 021025,21,18,0.3469,0.2171,0.2523
AL280997 (3)_SESSIONE 021025,22,3,0.7155,0.6942,0.3478
AL280997 (3)_SESSIONE 021025,23,3,0.7245,0.7242,0.3621
AL280997 (3)_SESSIONE 021025,24,23,0.6009,0.0854,0.3046
AL280997 (3)_SESSIONE 021025,25,3,1.8087,0.7913,0.4451
AL280997 (3)_SESSIONE 021025,26,20,0.7049,0.5284,0.5695
AL280997 (3)_SESSIONE 021025,27,12,1.1302,0.4884,0.634
AL280997 (3)_SESSIONE 021025,29,3,0.8936,0.2281,0.1825
AL280997 (3)_SESSIONE 021025,32,2,0.4481,0.4481,0.4481
AL280997 (3)_SESSIONE 021025,36,21,0.3523,0.1798,0.2149
AL280997 (3)_SESSIONE 021025,37,15,0.6146,0.3138,0.3648
AL280997 (3)_SESSIONE 021025,40,3,0.5999,0.5716,0.2865
AL280997 (3)_SESSIONE 021025,41,8,0.7225,0.7171,0.6248
AL280997 (3)_SESSIONE 021025,43,2,1.4753,1.4753,1.4753
AL280997 (3)_SESSIONE 021025,44,5,1.2765,0.4785,0.3311
AL280997 (3)_SESSIONE 021025,46,4,1.0834,0.2758,0.3169
AL280997 (3)_SESSIONE 021025,47,2,0.6814,0.6814,0.6814
AL280997 (3)_SESSIONE 021025,48,4,0.5345,0.3805,0.165
AL280997 (3)_SESSIONE 021025,49,7,1.5042,1.4396,1.1271
AL280997 (3)_SESSIONE 021025,50,3,0.2946,0.0937,0.0645
AL280997 (3)_SESSIONE 021025,51,20,0.6469,0.6185,0.5891
AL280997 (3)_SESSIONE 021025,52,7,0.5554,0.1946,0.2834
AL280997 (3)_SESSIONE 021025,53,8,0.3386,0.3195,0.2908
AL280997 (3)_SESSIONE 021025,54,19,0.3974,0.2463,0.2677
AL280997 (3)_SESSIONE 021025,55,7,0.6365,0.584,0.467
AL280997 (3)_SESSIONE 021025,59,3,0.4974,0.0753,0.089
AL280997 (3)_SESSIONE 021025,61,2,0.0451,0.0451,0.0451
AL280997 (3)_SESSIONE 021025,62,2,0.2054,0.2054,0.2054
AL280997 (3)_SESSIONE 021025,77,4,0.8907,0.7001,0.4093
AL280997 (3)_SESSIONE 021025,83,3,1.1248,0.9125,0.467
AL280997 (3)_SESSIONE 021025,86,3,0.161,0.1371,0.0686
AL280997 (3)_SESSIONE 021025,92,14,0.417,0.3488,0.3215
AL280997 (3)_SESSIONE 021025,98,7,0.3977,0.2708,0.2255
AL280997 (3)_SESSIONE 021025,99,3,0.3333,0.2096,0.1124
AL280997 (3)_SESSIONE 021025,100,4,1.6524,1.5271,0.8601
AL280997 (3)_SESSIONE 021025,103,4,0.1642,0.1014,0.0892
AL280997 (3)_SESSIONE 021025,104,12,0.2016,0.0072,0.0658
AL280997 (3)_SESSIONE 021025,108,10,0.4416,0.1385,0.2584
AL280997 (3)_SESSIONE 021025,109,11,1.1302,0.0727,0.4833
AL280997 (3)_SESSIONE 021025,110,7,0.2484,0.0707,0.1082
AL280997 (3)_SESSIONE 021025,113,2,1.0631,1.0631,1.0631
AL280997 (3)_SESSIONE 021025,115,7,1.4036,0.9345,0.7924
AL280997 (3)_SESSIONE 021025,117,6,0.5027,0.1316,0.1309
AL280997 (3)_SESSIONE 021025,118,3,1.3663,0.0561,0.2285
AL280997 (3)_SESSIONE 021025,119,3,0.1691,0.0736,0.0441
AL280997 (3)_SESSIONE 021025,122,7,0.581,0.5803,0.4644
AL280997 (3)_SESSIONE 021025,124,3,0.4025,0.3361,0.1683
AL280997 (3)_SESSIONE 021025,126,5,0.1093,0.062,0.0568
AL280997 (3)_SESSIONE 021025,129,2,0.6012,0.6012,0.6012
AL280997 (3)_SESSIONE 021025,130,6,0.4957,0.1096,0.1969
AL280997 (3)_SESSIONE 021025,134,3,0.1507,0.1505,0.0753
AL280997 (3)_SESSIONE 021025,141,7,0.5703,0.3127,0.228
AL280997 (3)_SESSIONE 021025,145,2,0.0375,0.0375,0.0375
AL280997 (3)_SESSIONE 021025,146,2,0.8744,0.8744,0.8744
AL280997 (3)_SESSIONE 021025,147,6,0.6747,0.6306,0.4978
AL280997 (3)_SESSIONE 021025,150,5,0.804,0.2162,0.3007
AL280997 (3)_SESSIONE 021025,154,3,0.2933,0.2637,0.1336
AL280997 (3)_SESSIONE 021025,155,2,1.3025,1.3025,1.3025
AL280997 (3)_SESSIONE 021025,157,2,0.4977,0.4977,0.4977
AL280997 (3)_SESSIONE 021025,160,3,1.3276,0.5286,0.2956
AL280997 (3)_SESSIONE 021025,161,3,0.4354,0.4193,0.2105
AL280997 (3)_SESSIONE 021025,163,2,1.2438,1.2438,1.2438
AL280997 (3)_SESSIONE 021025,165,2,0.6574,0.6574,0.6574
AL280997 (4)_SESSIONE 021025,0,3,1.5868,1.4948,0.7495
AL280997 (4)_SESSIONE 021025,1,3,0.58,0.4063,0.2138
AL280997 (4)_SESSIONE 021025,3,2,0.7159,0.7159,0.7159
AL280997 (4)_SESSIONE 021025,4,6,0.4661,0.0627,0.1565
AL280997 (4)_SESSIONE 021025,5,9,1.6572,0.5138,0.6037
AL280997 (4)_SESSIONE 021025,7,4,2.0826,2.0408,1.3146
AL280997 (4)_SESSIONE 021025,8,4,1.0654,0.928,0.6153
AL280997 (4)_SESSIONE 021025,9,9,1.1709,0.6606,0.8589
AL280997 (4)_SESSIONE 021025,10,19,0.756,0.0693,0.3044
AL280997 (4)_SESSIONE 021025,12,6,0.4602,0.0711,0.2046
AL280997 (4)_SESSIONE 021025,14,7,1.6018,1.5384,1.2125
AL280997 (4)_SESSIONE 021025,15,6,0.8452,0.3711,0.4327
AL280997 (4)_SESSIONE 021025,17,3,1.2551,1.1918,0.5963
AL280997 (4)_SESSIONE 021025,19,19,0.5502,0.0559,0.218
AL280997 (4)_SESSIONE 021025,20,2,1.5782,1.5782,1.5782
AL280997 (4)_SESSIONE 021025,21,6,0.7337,0.1622,0.2507
AL280997 (4)_SESSIONE 021025,22,2,0.9124,0.9124,0.9124
AL280997 (4)_SESSIONE 021025,23,2,1.0797,1.0797,1.0797
AL280997 (4)_SESSIONE 021025,24,2,0.6496,0.6496,0.6496
AL280997 (4)_SESSIONE 021025,25,3,1.6789,1.363,0.6945
AL280997 (4)_SESSIONE 021025,26,2,0.075,0.075,0.075
AL280997 (4)_SESSIONE 021025,27,19,0.35,0.2834,0.2845
AL280997 (4)_SESSIONE 021025,31,5,0.8193,0.5027,0.4039
AL280997 (4)_SESSIONE 021025,34,2,0.6241,0.6241,0.6241
AL280997 (4)_SESSIONE 021025,37,2,1.4507,1.4507,1.4507
AL280997 (4)_SESSIONE 021025,39,4,0.575,0.4223,0.2582
AL280997 (4)_SESSIONE 021025,41,4,0.6284,0.4152,0.2363
AL280997 (4)_SESSIONE 021025,43,3,1.211,1.1544,0.5802
AL280997 (4)_SESSIONE 021025,44,3,0.6587,0.6378,0.32
AL280997 (4)_SESSIONE 021025,45,2,1.5914,1.5914,1.5914
AL280997 (4)_SESSIONE 021025,46,2,0.6351,0.6351,0.6351
AL280997 (4)_SESSIONE 021025,50,3,2.5909,2.3531,1.1902
AL280997 (4)_SESSIONE 021025,52,16,0.5662,0.4842,0.4653
AL280997 (4)_SESSIONE 021025,54,3,2.5486,1.9657,1.018
AL280997 (4)_SESSIONE 021025,57,14,0.4792,0.0645,0.219
AL280997 (4)_SESSIONE 021025,61,8,0.9491,0.4193,0.4006
AL280997 (4)_SESSIONE 021025,62,2,0.208,0.208,0.208
AL280997 (4)_SESSIONE 021025,65,5,1.016,0.8756,0.7114
AL280997 (4)_SESSIONE 021025,67,3,2.6851,0.612,0.5273
AL280997 (4)_SESSIONE 021025,68,3,1.3918,1.3689,0.6857
AL280997 (4)_SESSIONE 021025,69,7,0.9407,0.7942,0.7012
AL280997 (4)_SESSIONE 021025,70,3,0.6817,0.4734,0.2444
AL280997 (4)_SESSIONE 021025,71,3,0.684,0.529,0.2736
AL280997 (4)_SESSIONE 021025,72,5,0.875,0.8531,0.6859
AL280997 (4)_SESSIONE 021025,73,4,1.7564,1.4769,0.9394
AL280997 (4)_SESSIONE 021025,77,2,1.28,1.28,1.28
AL280997 (4)_SESSIONE 021025,80,3,0.2416,0.2078,0.1058
AL280997 (4)_SESSIONE 021025,81,5,2.1692,0.638,0.7987
AL280997 (4)_SESSIONE 021025,82,12,0.697,0.645,0.6115
AL280997 (4)_SESSIONE 021025,86,2,1.2693,1.2693,1.2693
AL280997 (4)_SESSIONE 021025,88,6,0.3943,0.3041,0.2302
AL280997 (4)_SESSIONE 021025,89,3,0.6455,0.5507,0.281
AL280997 (4)_SESSIONE 021025,90,3,0.1717,0.1152,0.0581
AL280997 (4)_SESSIONE 021025,92,7,1.2693,0.9773,0.9997
AL280997 (4)_SESSIONE 021025,95,2,0.638,0.638,0.638
AL280997 (4)_SESSIONE 021025,96,3,0.4866,0.4689,0.2353
AL280997 (4)_SESSIONE 021025,97,9,0.8975,0.4841,0.6855
AL280997 (4)_SESSIONE 021025,98,5,0.4977,0.2401,0.2261
AL280997 (4)_SESSIONE 021025,99,4,2.171,2.1612,1.4086
AL280997 (4)_SESSIONE 021025,101,6,0.7993,0.1803,0.3067
AL280997 (4)_SESSIONE 021025,102,9,0.6523,0.5071,0.3996
AL280997 (4)_SESSIONE 021025,104,9,0.599,0.3105,0.3488
AL280997 (4)_SESSIONE 021025,105,2,0.74,0.74,0.74
AL280997 (4)_SESSIONE 021025,108,5,0.4131,0.0364,0.1797
AL280997 (4)_SESSIONE 021025,109,6,0.8678,0.4747,0.2779
AL280997 (4)_SESSIONE 021025,110,3,0.3499,0.1563,0.0789
AL280997 (4)_SESSIONE 021025,111,3,0.561,0.5609,0.2804
AL280997 (4)_SESSIONE 021025,112,3,0.2715,0.21,0.1081
AL280997 (4)_SESSIONE 021025,115,2,0.407,0.407,0.407
AL280997 (4)_SESSIONE 021025,116,4,0.1284,0.0561,0.0515
AL280997 (4)_SESSIONE 021025,118,2,0.2261,0.2261,0.2261
AL280997 (4)_SESSIONE 021025,119,6,0.1578,0.1276,0.1138
AL280997 (4)_SESSIONE 021025,121,5,0.6285,0.4028,0.3585
AL280997 (4)_SESSIONE 021025,123,5,0.9245,0.0727,0.3276
AL280997 (4)_SESSIONE 021025,124,4,0.4659,0.3302,0.2764
AL280997 (4)_SESSIONE 021025,125,4,1.1814,0.6103,0.3632
AL280997 (4)_SESSIONE 021025,126,2,0.125,0.125,0.125
AL280997 (4)_SESSIONE 021025,128,3,0.6342,0.3161,0.1761
AL280997 (4)_SESSIONE 021025,130,3,1.2807,1.2605,0.6313
AL280997 (4)_SESSIONE 021025,131,2,0.2818,0.2818,0.2818
AL280997 (4)_SESSIONE 021025,136,2,0.33,0.33,0.33
AL280997 (4)_SESSIONE 021025,137,2,0.1677,0.1677,0.1677
AL280997 (5)_SESSIONE 021025,0,14,0.3865,0.1169,0.1689
AL280997 (5)_SESSIONE 021025,1,5,0.9566,0.7262,0.5741
AL280997 (5)_SESSIONE 021025,3,5,1.11,0.7907,0.5271
AL280997 (5)_SESSIONE 021025,4,14,0.5658,0.2788,0.3533
AL280997 (5)_SESSIONE 021025,5,14,0.4968,0.0381,0.2411
AL280997 (5)_SESSIONE 021025,9,14,1.0081,0.3278,0.5032
AL280997 (5)_SESSIONE 021025,11,14,0.7201,0.6064,0.557
AL280997 (5)_SESSIONE 021025,15,6,0.751,0.305,0.2482
AL280997 (5)_SESSIONE 021025,16,4,0.8197,0.7198,0.4384
AL280997 (5)_SESSIONE 021025,17,4,0.8642,0.4851,0.3221
AL280997 (5)_SESSIONE 021025,19,4,1.5706,0.5452,0.3775
AL280997 (5)_SESSIONE 021025,20,12,0.7833,0.2843,0.3426
AL280997 (5)_SESSIONE 021025,23,11,0.2285,0.1795,0.1738
AL280997 (5)_SESSIONE 021025,24,2,1.5182,1.5182,1.5182
AL280997 (5)_SESSIONE 021025,25,3,1.1761,0.3029,0.2366
AL280997 (5)_SESSIONE 021025,27,2,0.4373,0.4373,0.4373
AL280997 (5)_SESSIONE 021025,28,6,0.3795,0.2783,0.2773
AL280997 (5)_SESSIONE 021025,30,14,0.8452,0.3387,0.3906
AL280997 (5)_SESSIONE 021025,33,5,1.0017,0.6434,0.5897
AL280997 (5)_SESSIONE 021025,35,3,0.5208,0.2739,0.1553
AL280997 (5)_SESSIONE 021025,36,3,0.7248,0.6997,0.3512
AL280997 (5)_SESSIONE 021025,37,2,0.9546,0.9546,0.9546
AL280997 (5)_SESSIONE 021025,38,4,0.3513,0.1858,0.1256
AL280997 (5)_SESSIONE 021025,40,2,0.5408,0.5408,0.5408
AL280997 (5)_SESSIONE 021025,41,2,0.4155,0.4155,0.4155
AL280997 (5)_SESSIONE 021025,42,7,0.4528,0.4016,0.3481
AL280997 (5)_SESSIONE 021025,43,14,0.3774,0.3168,0.3008
AL280997 (5)_SESSIONE 021025,45,13,0.2605,0.0957,0.104
AL280997 (5)_SESSIONE 021025,47,9,0.7355,0.1771,0.298
AL280997 (5)_SESSIONE 021025,50,2,1.4329,1.4329,1.4329
AL280997 (5)_SESSIONE 021025,52,5,0.4119,0.4052,0.3231
AL280997 (5)_SESSIONE 021025,54,2,1.8229,1.8229,1.8229
AL280997 (5)_SESSIONE 021025,55,6,0.4107,0.3772,0.3136
AL280997 (5)_SESSIONE 021025,56,12,1.2809,0.8737,1.0075
AL280997 (5)_SESSIONE 021025,60,12,0.8526,0.5541,0.5607
AL280997 (5)_SESSIONE 021025,63,12,1.375,1.2504,1.2297
AL280997 (5)_SESSIONE 021025,64,2,2.5182,2.5182,2.5182
AL280997 (5)_SESSIONE 021025,66,12,0.8189,0.5369,0.5693
AL280997 (5)_SESSIONE 021025,67,5,1.1084,1.0088,0.8497
AL280997 (5)_SESSIONE 021025,68,2,0.375,0.375,0.375
AL280997 (5)_SESSIONE 021025,69,6,0.4281,0.3892,0.3331
AL280997 (5)_SESSIONE 021025,71,4,0.3697,0.3353,0.2461
AL280997 (5)_SESSIONE 021025,73,2,0.2136,0.2136,0.2136
AL280997 (5)_SESSIONE 021025,80,3,0.3002,0.2886,0.145
AL280997 (5)_SESSIONE 021025,81,9,0.3737,0.3103,0.2961
AL280997 (5)_SESSIONE 021025,82,6,0.4959,0.3971,0.3196
AL280997 (5)_SESSIONE 021025,84,2,0.5251,0.5251,0.5251
AL280997 (5)_SESSIONE 021025,85,4,0.4588,0.2201,0.1509
AL280997 (5)_SESSIONE 021025,86,2,0.2929,0.2929,0.2929
AL280997 (5)_SESSIONE 021025,89,2,0.7603,0.7603,0.7603
AL280997 (5)_SESSIONE 021025,90,4,0.909,0.6692,0.3865
AL280997 (5)_SESSIONE 021025,92,3,1.7421,1.6278,0.8204
AL280997 (5)_SESSIONE 021025,93,2,2.0753,2.0753,2.0753
AL280997 (5)_SESSIONE 021025,97,9,0.8668,0.8272,0.7418
AL280997 (5)_SESSIONE 021025,99,6,0.2926,0.2001,0.1949
AL280997 (5)_SESSIONE 021025,100,5,1.1846,1.016,0.8577
AL280997 (5)_SESSIONE 021025,103,3,0.8525,0.3255,0.1869
AL280997 (5)_SESSIONE 021025,106,8,1.2477,0.9975,0.9841
AL280997 (5)_SESSIONE 021025,109,2,1.5239,1.5239,1.5239
AL280997 (5)_SESSIONE 021025,110,2,0.3802,0.3802,0.3802
AL280997 (5)_SESSIONE 021025,111,3,1.3892,1.3591,0.681
AL280997 (5)_SESSIONE 021025,112,4,0.4775,0.2848,0.2048
AL280997 (5)_SESSIONE 021025,113,7,1.2424,1.0434,0.8182
AL280997 (5)_SESSIONE 021025,116,7,0.6339,0.0442,0.3917
AL280997 (5)_SESSIONE 021025,117,4,0.4657,0.2026,0.1849
AL280997 (5)_SESSIONE 021025,118,6,0.9538,0.3303,0.4832
AL280997 (5)_SESSIONE 021025,119,7,0.5427,0.4083,0.4065
AL280997 (5)_SESSIONE 021025,121,4,0.9444,0.1184,0.2218
AL280997 (5)_SESSIONE 021025,122,2,0.2134,0.2134,0.2134
AL280997 (5)_SESSIONE 021025,123,7,1.262,0.9541,0.8912
AL280997 (5)_SESSIONE 021025,125,7,0.6864,0.3876,0.3498
AL280997 (5)_SESSIONE 021025,128,3,1.1445,0.8797,0.4416
AL280997 (5)_SESSIONE 021025,129,5,0.5137,0.3402,0.2683
AL280997 (5)_SESSIONE 021025,130,3,1.0945,0.2615,0.2056
AL280997 (5)_SESSIONE 021025,133,2,1.4045,1.4045,1.4045
AL280997 (5)_SESSIONE 021025,134,4,0.9955,0.7752,0.3455
AL280997 (5)_SESSIONE 021025,136,5,1.0815,0.2969,0.3677
AL280997 (5)_SESSIONE 021025,138,3,1.49,0.9062,0.4656
AL280997 (5)_SESSIONE 021025,139,2,1.1184,1.1184,1.1184
AL280997 (5)_SESSIONE 021025,140,6,0.3818,0.3079,0.2616
AL280997 (5)_SESSIONE 021025,142,2,0.1529,0.1529,0.1529
AL280997 (5)_SESSIONE 021025,143,3,0.1964,0.191,0.0958
AL280997 (5)_SESSIONE 021025,144,3,0.3984,0.3978,0.1989
AL280997 (5)_SESSIONE 021025,145,5,0.4153,0.4091,0.262
AL280997 (5)_SESSIONE 021025,146,4,0.1883,0.0811,0.0453
AL280997 (5)_SESSIONE 021025,147,3,0.0297,0.0297,0.0149
AL280997 (5)_SESSIONE 021025,148,2,0.6146,0.6146,0.6146
AL280997 (5)_SESSIONE 021025,149,5,0.0928,0.0834,0.0582
AL280997 (5)_SESSIONE 021025,150,3,0.3786,0.3767,0.1884
AL280997 (5)_SESSIONE 021025,151,3,0.4248,0.4149,0.208
AL280997 (5)_SESSIONE 021025,152,3,0.3558,0.3274,0.1651
AL280997 (5)_SESSIONE 021025,153,2,0.5138,0.5138,0.5138
AL280997 (5)_SESSIONE 021025,156,4,0.9247,0.578,0.4506
AL280997 (5)_SESSIONE 021025,158,2,0.4399,0.4399,0.4399
AL280997 (5)_SESSIONE 021025,159,2,2.1319,2.1319,2.1319
AL280997 (5)_SESSIONE 021025,160,4,1.5252,1.5244,0.991
AL280997 (5)_SESSIONE 021025,162,3,0.4378,0.2707,0.1466
AL280997 (5)_SESSIONE 021025,163,3,0.1202,0.0753,0.0376
AL280997 (5)_SESSIONE 021025,164,3,0.5608,0.2971,0.1665
AL280997 (5)_SESSIONE 021025,165,2,0.9757,0.9757,0.9757
AL280997 (5)_SESSIONE 021025,167,3,0.6501,0.5003,0.2567
AL280997 (5)_SESSIONE 021025,171,3,0.852,0.8489,0.4246
AL280997 (5)_SESSIONE 021025,172,2,1.4098,1.4098,1.4098
AL280997 (5)_SESSIONE 021025,174,2,1.5414,1.5414,1.5414
AL280997 (5)_SESSIONE 021025,176,2,0.3693,0.3693,0.3693
AF301294_SESSIONE 100925,8,2,0.301,0.301,0.301
AF301294_SESSIONE 100925,9,2,3.5445,3.5445,3.5445
AF301294_SESSIONE 100925,10,5,2.3321,1.6717,1.3981
AF301294_SESSIONE 100925,11,2,1.4774,1.4774,1.4774
AF301294_SESSIONE 100925,13,4,2.5957,1.05,0.9774
AF301294_SESSIONE 100925,16,2,0.5344,0.5344,0.5344
AF301294_SESSIONE 100925,19,2,1.1102,1.1102,1.1102
AF301294_SESSIONE 100925,21,2,0.3412,0.3412,0.3412
AF301294_SESSIONE 100925,22,2,2.8179,2.8179,2.8179
AF301294_SESSIONE 100925,29,2,2.628,2.628,2.628
AF301294_SESSIONE 100925,31,3,1.8707,0.9945,0.5247
AF301294_SESSIONE 100925,32,2,0.9925,0.9925,0.9925
AF301294_SESSIONE 100925,37,2,0.5551,0.5551,0.5551
AF301294_SESSIONE 100925,38,2,1.5117,1.5117,1.5117
AF301294_SESSIONE 100925,39,2,0.2035,0.2035,0.2035
AF301294_SESSIONE 100925,42,2,3.3669,3.3669,3.3669
AF301294_SESSIONE 100925,43,3,1.282,0.7227,0.3974
AF301294_SESSIONE 100925,44,3,0.9242,0.4889,0.2567
AF301294_SESSIONE 100925,45,2,1.8197,1.8197,1.8197
AF301294_SESSIONE 100925,47,2,0.5408,0.5408,0.5408
AF301294_SESSIONE 100925,48,2,1.4577,1.4577,1.4577
AF301294_SESSIONE 100925,49,2,2.5918,2.5918,2.5918
AF301294_SESSIONE 100925,55,3,1.7689,0.4932,0.3478
AF301294_SESSIONE 100925,56,3,1.5998,0.3792,0.2838
AF301294_SESSIONE 100925,59,2,0.5013,0.5013,0.5013
AF301294_SESSIONE 100925,61,2,0.8236,0.8236,0.8236
AF301294_SESSIONE 100925,63,2,0.8136,0.8136,0.8136
AF301294_SESSIONE 100925,68,2,1.2549,1.2549,1.2549
AF301294_SESSIONE 100925,71,2,0.6364,0.6364,0.6364
AF301294_SESSIONE 100925,73,2,1.0689,1.0689,1.0689
AF301294_SESSIONE 100925,75,2,1.8004,1.8004,1.8004
AF301294_SESSIONE 100925,76,2,0.7472,0.7472,0.7472
AF301294_SESSIONE 100925,83,2,2.5545,2.5545,2.5545
AD140191_SESSIONE 220925,1,2,3.4367,3.4367,3.4367
AD140191_SESSIONE 220925,4,2,2.3491,2.3491,2.3491
AD140191_SESSIONE 220925,6,4,2.817,2.7166,1.8991
AD140191_SESSIONE 220925,7,2,1.5369,1.5369,1.5369
AD140191_SESSIONE 220925,10,2,2.5074,2.5074,2.5074
AD140191_SESSIONE 220925,13,3,1.1977,1.1845,0.593
AD140191_SESSIONE 220925,15,2,2.2194,2.2194,2.2194
AD140191_SESSIONE 220925,24,2,1.2748,1.2748,1.2748
AD140191_SESSIONE 220925,30,2,3.0049,3.0049,3.0049
AD140191_SESSIONE 220925,38,2,1.2766,1.2766,1.2766
